func_name,degree,deltaC,gap,R2_train,R2_test
quadratic,2,0.016780109448965685,0.09082532163343893,0.9040802283793106,0.8132549067458716
quadratic,3,0.12165170580645412,0.08494680029892132,0.9047087673825565,0.8197619670836351
quadratic,4,0.6691060189408544,0.08316600757803916,0.9047573778368903,0.8215913702588511
quadratic,5,1.6154683291553074,0.08039231510741196,0.9050935884976226,0.8247012733902106
quadratic,6,12.309071495750832,0.07796331069074569,0.9060626587086585,0.8280993480179129
quadratic,7,107.21800448638419,0.07967644968188459,0.9061853297230424,0.8265088800411579
quadratic,8,0.45710705936217266,0.08492892848772293,0.9074687398037544,0.8225398113160315
quadratic,9,6386.995520499577,0.0852763922642974,0.9074814625183392,0.8222050702540418
quadratic,10,21008.007582526283,0.09427809665322284,0.9101927945118593,0.8159146978586365
quadratic,11,31918.121069289922,0.09381218111027767,0.910203324396275,0.8163911432859974
quadratic,12,255121.70900041598,0.1026026565748609,0.9110463292443512,0.8084436726694904
quadratic,13,379865.58099529037,0.10671150535056806,0.9112310446426897,0.8045195392921216
quadratic,14,3971049.0356374313,0.10818767459151013,0.911268899645606,0.8030812250540958
quadratic,15,-5138705.888814725,0.11327958668032212,0.9161192096465065,0.8028396229661844
quadratic,1,0.023289380103411306,-0.0605397102951486,0.7714767712880926,0.8320164815832412
quadratic,2,0.006792263981203028,0.007129486845739441,0.8582315845093411,0.8511020976636017
quadratic,3,0.04765000130182706,0.008153662258494676,0.8586242456355034,0.8504705833770088
quadratic,4,0.4429069012526492,0.009437826567410768,0.858833350696985,0.8493955241295742
quadratic,5,1.2955331018264546,0.007757766527444754,0.8596188765922195,0.8518611100647747
quadratic,6,15.183823920742778,0.01032328359425072,0.860005853995761,0.8496825704015103
quadratic,7,41.57317464413565,0.01131054825443778,0.8600594870586097,0.8487489388041719
quadratic,8,1026.7485860575428,0.013537223517773311,0.8606283886771078,0.8470911651593345
quadratic,9,3567.049723059052,0.01408802908194784,0.8606392404354174,0.8465512113534696
quadratic,10,11181.362016399218,0.015764754088549715,0.8607718204910704,0.8450070664025207
quadratic,11,462360.2879552351,0.02180145966966629,0.863161287909769,0.8413598282401027
quadratic,12,801339.5930697441,0.016150634357109728,0.8661314467283597,0.84998081237125
quadratic,13,5355538.916054961,0.017073628888856662,0.8662177414981144,0.8491441126092577
quadratic,14,7925187.447574531,0.015925426908319995,0.8664136237209351,0.8504881968126151
quadratic,15,770148237.9446776,0.015651933528460837,0.8664199002311046,0.8507679667026438
quadratic,1,0.016030602101245517,-0.021353175616521725,0.8487498239646623,0.870102999581184
quadratic,2,0.01168204911384585,-0.006780935680140043,0.901338896285623,0.9081198319657631
quadratic,3,0.00980281114459114,-0.0039594891778886865,0.9016115968931869,0.9055710860710756
quadratic,4,-0.0027069950152247557,-0.0029136578777150257,0.9018409640657744,0.9047546219434894
quadratic,5,1.4084422582872609,-0.0018562348485747782,0.9021665292040935,0.9040227640526682
quadratic,6,9.402299572745322,-0.002040490517150051,0.902625161707792,0.904665652224942
quadratic,7,-4.152237761031053,-0.002292186592144141,0.9029880349084398,0.905280221500584
quadratic,8,54.45965870855444,-0.0021535602905897733,0.9029932341490581,0.9051467944396479
quadratic,9,675.5727586499797,-8.412571276550374e-05,0.9034560441702022,0.9035401698829677
quadratic,10,10412.23664317968,0.004319451762045068,0.9080667047704174,0.9037472530083723
quadratic,11,216701.1356536346,0.004473251012409807,0.9080674189927196,0.9035941679803098
quadratic,12,62226.46256817288,0.0045091915551451756,0.9080674957652924,0.9035583042101473
quadratic,13,83064.22833480377,0.005913815040264336,0.9085051804860459,0.9025913654457816
quadratic,14,10402821.936530259,0.005087178454892927,0.9086611382327141,0.9035739597778212
quadratic,15,13043201.91953916,0.004673261097285941,0.9087017375404083,0.9040284764431223
quadratic,1,0.021913920468344505,0.04604637073134854,0.8528759784176085,0.80682960768626
quadratic,2,0.025738162329892234,0.032148097354198546,0.8974396829333986,0.8652915855792
quadratic,3,0.08364111211035574,0.03376463830344634,0.8975233862284512,0.8637587479250048
quadratic,4,0.4148381830898904,0.03368440307673448,0.8978787211603572,0.8641943180836227
quadratic,5,2.590491171551829,0.03748343584220437,0.8998903898090284,0.862406953966824
quadratic,6,8.94952141662282,0.0355767961420097,0.8999863530361936,0.8644095568941839
quadratic,7,28.141163646517505,0.03489947327776033,0.9000675860232348,0.8651681127454744
quadratic,8,1323.2924293925191,0.036465584100692894,0.900227850041874,0.8637622659411811
quadratic,9,2009.6293107404813,0.04066171140945407,0.9003584229340051,0.8596967115245511
quadratic,10,-17.451778606980042,0.04901430042825117,0.9030185495673547,0.8540042491391036
quadratic,11,108687.5708593077,0.048724346985441924,0.903022339164098,0.8542979921786561
quadratic,12,783388.3174356902,0.04777327332977366,0.9030663645954831,0.8552930912657094
quadratic,13,7555033.359550903,0.05025818251312009,0.9034306345578155,0.8531724520446954
quadratic,14,75483482.09059605,0.04628603871150094,0.9039424428025729,0.8576564040910719
quadratic,15,125260779.55688025,0.05866490260763235,0.9050968203120914,0.846431917704459
cubic,1,0.014851138118531004,0.08942371947050765,0.7663906625896293,0.6769669431191216
cubic,2,0.046079469382466876,0.04145482453135374,0.9042983811455676,0.8628435566142139
cubic,3,0.0165002248395556,0.040368293238496444,0.9043670578546015,0.863998764616105
cubic,4,0.601865907097535,0.04205314202950561,0.9044510738631386,0.862397931833633
cubic,5,-0.2148178875377207,0.04604076912618249,0.9055996732878279,0.8595589041616454
cubic,6,14.465442678816238,0.04990955985122225,0.905717925299371,0.8558083654481488
cubic,7,42.23129935650151,0.0508275535530851,0.9057470673599328,0.8549195138068477
cubic,8,180.55870893876556,0.06737309108384659,0.9075963147047589,0.8402232236209123
cubic,9,2336.11772304826,0.06351459155159433,0.9077631220050232,0.8442485304534288
cubic,10,9991.259999547765,0.0637737309696711,0.9077665319241386,0.8439928009544675
cubic,11,40618.25036670897,0.0835656110937848,0.9109271277123362,0.8273615166185514
cubic,12,-27743.12552298105,0.08060887511426873,0.9126300679152989,0.8320211928010302
cubic,13,3253832.205090988,0.08042436854696222,0.9126458571878846,0.8322214886409224
cubic,14,46110836.783076376,0.080863828896236,0.9128620881606804,0.8319982592644444
cubic,15,122825291.52259512,0.08952767441417098,0.9141564671030906,0.8246287926889196
cubic,1,0.022701639219650627,-0.02998628313648366,0.7857622840467715,0.8157485671832552
cubic,2,0.03444136545055265,-0.019796411713759454,0.90601216611248,0.9258085778262395
cubic,3,0.01575486517447544,-0.019922788173838635,0.9061684979245923,0.9260912860984309
cubic,4,0.1771992029717584,-0.019339886971355025,0.9062069389748412,0.9255468259461962
cubic,5,0.5197320551500653,-0.019414340891499515,0.9062163549898261,0.9256306958813256
cubic,6,9.844457009372096,-0.01776139081038053,0.9063882519443127,0.9241496427546932
cubic,7,24.196487520887487,-0.018699289829683163,0.9068849934222911,0.9255842832519743
cubic,8,336.2559739888603,-0.0186453452497527,0.9068876999314411,0.9255330451811938
cubic,9,535.6334861621663,-0.01810086525744714,0.9080133728388803,0.9261142380963274
cubic,10,7827.880889772949,-0.008216367192049656,0.9123326768661353,0.9205490440581849
cubic,11,246919.93915106004,-0.007705768063159257,0.9123635720861402,0.9200693401492994
cubic,12,776992.5802094175,-0.00570124080860801,0.9162975820965011,0.9219988229051091
cubic,13,430174.4935760221,-0.0002060924634407213,0.9172180100564237,0.9174241025198644
cubic,14,-2710192.4092941526,0.005673310672568599,0.920584096286443,0.9149107856138744
cubic,15,75712887.34161472,0.006616585652973073,0.9210376099543903,0.9144210243014173
cubic,1,0.01746168881961574,-0.0666921888189127,0.6931801428797348,0.7598723316986475
cubic,2,0.022394012822719578,-0.01121518467947924,0.8875799183454147,0.898795103024894
cubic,3,-0.0025876698108584506,0.0023598497991473844,0.896875295051525,0.8945154452523776
cubic,4,0.032985592526584284,0.00260257186303281,0.8968858981078,0.8942833262447671
cubic,5,2.050685738831559,0.004784537926804666,0.8970273344517322,0.8922427965249276
cubic,6,5.565406118354986,0.0036405432735410193,0.8971809816371216,0.8935404383635805
cubic,7,26.937860787920634,0.007211143702786638,0.897596813574095,0.8903856698713084
cubic,8,264.5163579751848,0.010166495516191865,0.8990300112107309,0.888863515694539
cubic,9,5040.533814710861,0.00764458083485553,0.8994397823180351,0.8917952014831796
cubic,10,30447.814496863306,-0.001075175376095805,0.9004453591736378,0.9015205345497336
cubic,11,193259.4214267238,-0.001146645878148056,0.9005956854674478,0.9017423313455959
cubic,12,259486.71204960486,0.0010502995798444825,0.9007038622966971,0.8996535627168526
cubic,13,3803730.8790053674,0.000920690794870227,0.9009034837584738,0.8999827929636036
cubic,14,10801334.25047244,0.0023375944085580747,0.9010593584991166,0.8987217640905585
cubic,15,163640662.71506414,-0.0013206960624539965,0.9015103331461404,0.9028310292085944
cubic,1,0.01562679768425812,-0.027792078755556004,0.7649293293681969,0.7927214081237529
cubic,2,0.027863359196146575,-0.030209366904707102,0.8944432705638057,0.9246526374685128
cubic,3,0.005779533050793262,-0.021830388463387695,0.899700612765794,0.9215310012291817
cubic,4,0.06677889380072788,-0.018367104842935578,0.9000426392684283,0.9184097441113639
cubic,5,1.1948341521433967,-0.011014435510425025,0.9042656884830024,0.9152801239934274
cubic,6,2.870295987219537,-0.01118912270746475,0.9042711450394061,0.9154602677468708
cubic,7,23.031131610881545,0.0019216241561968994,0.9086107710048873,0.9066891468486904
cubic,8,379.0841281034358,0.002899459517927916,0.9088515528869441,0.9059520933690162
cubic,9,3253.361135711315,0.006185725843547707,0.9090157802033179,0.9028300543597702
cubic,10,18230.831145997723,0.006230123519224473,0.9090172001809353,0.9027870766617109
cubic,11,118440.17974627358,0.008168210028986267,0.9091145721133489,0.9009463620843626
cubic,12,167864.23605012108,0.027694818243939046,0.9124366148040962,0.8847417965601572
cubic,13,876061.3184813948,0.028217938008667787,0.912474764567458,0.8842568265587902
cubic,14,43842589.98892911,0.02262762844907318,0.9141119928420935,0.8914843643930204
cubic,15,244508547.62775755,0.022760669396741928,0.9141130086954264,0.8913523392986845
cubic,1,0.022270360712687287,-0.019164334815416018,0.7059760090266591,0.7251403438420752
cubic,2,0.03084943133501028,-0.006448581532734421,0.8717291533454348,0.8781777348781692
cubic,3,0.00789018297510502,-0.0002458653956728396,0.878578599496934,0.8788244648926068
cubic,4,0.2210577653174095,-0.00039758864930916626,0.8790539516907925,0.8794515403401016
cubic,5,3.3266351828113496,0.015945869923568168,0.8817650133528339,0.8658191434292657
cubic,6,28.602306571458406,0.014441933961317321,0.8822468469562095,0.8678049129948922
cubic,7,2.2644924119018057,0.020400611051000217,0.8826435554571543,0.8622429444061541
cubic,8,106.36106737742833,0.018180344727709685,0.883744222639186,0.8655638779114763
cubic,9,3188.7299475775944,0.017532972465193586,0.8837580973120481,0.8662251248468545
cubic,10,2615.6882622233056,0.020570733788959794,0.884796535073393,0.8642258012844332
cubic,11,118829.84119100742,0.019388196610813813,0.8849056085766855,0.8655174119658717
cubic,12,1360247.9549901602,0.020901825042298317,0.8853483286957122,0.8644465036534139
cubic,13,8178998.940410515,0.022767976123918898,0.8855417155229023,0.8627737393989834
cubic,14,13848604.548096005,0.02544790154279486,0.8856641447826954,0.8602162432399005
cubic,15,162272280.3610291,0.02088843479425917,0.8861611858661721,0.8652727510719129
cubic,1,0.02183614679016932,0.05876540130152497,0.7636880344686987,0.7049226331671737
cubic,2,0.05242443137162578,0.01803938671202754,0.891476409960092,0.8734370232480645
cubic,3,0.029333415878829427,0.018530043706520116,0.891483809892853,0.8729537661863329
cubic,4,0.22231199032847382,0.021539389956468313,0.8920690703287908,0.8705296803723225
cubic,5,2.2559057469466186,0.021211966420247585,0.8920747026536369,0.8708627362333893
cubic,6,2.2499567497473514,0.021228127316708312,0.8920749092613931,0.8708467819446848
cubic,7,-17.67311687158776,0.029465608772772156,0.895911165576461,0.8664455568036888
cubic,8,304.7463401184277,0.028681071876150765,0.8959679007070841,0.8672868288309333
cubic,9,3164.622248066549,0.02834398899261903,0.8959882502695674,0.8676442612769484
cubic,10,8047.900174905973,0.03582120407807188,0.8974822607160169,0.861661056637945
cubic,11,109067.78866918654,0.041065249618450594,0.897940902859546,0.8568756532410954
cubic,12,444779.8489045318,0.047814600443425004,0.8999306305217907,0.8521160300783657
cubic,13,-396367.6920246015,0.045233056745984546,0.9005574173945606,0.8553243606485761
cubic,14,8688026.283145152,0.048192066561345226,0.9008031734274262,0.852611106866081
cubic,15,163231585.31510302,0.04802593561693713,0.9008059192052695,0.8527799835883324
cubic,1,0.020535235598637458,0.1569116629324685,0.7483950774954529,0.5914834145629844
cubic,2,0.037666070756565695,0.1672641015844738,0.905637506163604,0.7383734045791301
cubic,3,0.20522784110250836,0.14236944567116105,0.9109352219843223,0.7685657763131613
cubic,4,0.09809998901465455,0.14229585265492228,0.910972966887266,0.7686771142323438
cubic,5,2.636839733916972,0.14880867647173557,0.9120761538939617,0.7632674774222261
cubic,6,18.819958887672446,0.14808130687295706,0.9120937595440518,0.7640124526710947
cubic,7,60.94902815551266,0.14851932882579166,0.9122327030566111,0.7637133742308194
cubic,8,10.6084695304544,0.14867567403366821,0.912603240086007,0.7639275660523388
cubic,9,7999.191385837014,0.15048735794942836,0.9126533914886958,0.7621660335392675
cubic,10,29031.97255716064,0.16005158986699308,0.9133130815462054,0.7532614916792123
cubic,11,188099.84138803434,0.16226639173738688,0.9148152592478948,0.7525488675105079
cubic,12,226654.24391251936,0.16203257681671268,0.9154837647195373,0.7534511879028246
cubic,13,-52281.178702325094,0.17072299713664207,0.9161856773615781,0.745462680224936
cubic,14,25279992.98760104,0.17045057999746693,0.9161864543577868,0.7457358743603199
cubic,15,2417622.2601968423,0.16965573843964588,0.9162895924322454,0.7466338539925995
cubic,1,0.0169338055317787,0.1792491030765886,0.8035344702608849,0.6242853671842963
cubic,2,0.05982783911269429,0.047285165856074785,0.9056997129526455,0.8584145470965707
cubic,3,0.1255029326238315,0.033821434378421444,0.9130874869603609,0.8792660525819395
cubic,4,0.1573406032202973,0.034373029244692876,0.9131570177312832,0.8787839884865903
cubic,5,0.5909774655521032,0.03458788039884009,0.9137541135039305,0.8791662331050905
cubic,6,16.448350137145432,0.03496485895976631,0.9141855282033993,0.879220669243633
cubic,7,39.731164561408775,0.03472380274167619,0.9141941936274582,0.879470390885782
cubic,8,70.57636164474181,0.029862125314797594,0.9149929642070671,0.8851308388922695
cubic,9,-271.5430461344497,0.03459895232162502,0.9158509910071555,0.8812520386855305
cubic,10,3152.76236108057,0.03411989593092346,0.9158670596878687,0.8817471637569453
cubic,11,57409.98806744981,0.03417647860315298,0.915909557289627,0.881733078686474
cubic,12,462132.39981153817,0.033657641186825016,0.9159482946025763,0.8822906534157513
cubic,13,4775589.490829291,0.037302104761636645,0.9162456685756755,0.8789435638140388
cubic,14,24604902.40263093,0.03679277009584747,0.9162873697780874,0.87949459968224
cubic,15,117690528.48404695,0.03688320661385558,0.9163609264538737,0.8794777198400181
cubic,1,0.01610668264690296,-0.01770896209627848,0.7592386690596065,0.7769476311558849
cubic,2,0.024117488456145697,-0.008257217124222671,0.8868023280497893,0.895059545174012
cubic,3,0.1064255586490086,-0.01837111484202869,0.890026612571995,0.9083977274140237
cubic,4,0.2770908000204697,-0.01814502080339342,0.890035301947042,0.9081803227504354
cubic,5,1.6475094463801625,-0.01748938172826109,0.890150724526373,0.9076401062546341
cubic,6,4.424349686735859,-0.018308003478717416,0.8911351903872452,0.9094431938659626
cubic,7,39.70092296820208,-0.015780942003150944,0.891731578620013,0.9075125206231639
cubic,8,332.4030842434236,-0.016436595728252623,0.8918722802083683,0.9083088759366209
cubic,9,1178.913740365287,-0.016539732909313543,0.8918754413361494,0.9084151742454629
cubic,10,18776.142394887538,-0.015464235022636386,0.8919695988594533,0.9074338338820896
cubic,11,96733.88436327087,-0.015596503702979492,0.8919799754068561,0.9075764791098356
cubic,12,911858.7208099007,-0.016842854973831423,0.8920469598239739,0.9088898147978053
cubic,13,1453240.425267573,-0.014079582461066664,0.8927770655978065,0.9068566480588731
cubic,14,9762379.323593816,-0.014068869873179901,0.8927771338035765,0.9068460036767564
cubic,15,16223560.230698012,-0.01663125005749555,0.8949817697292562,0.9116130197867518
cubic,1,0.015211956296768081,0.05892482792245424,0.7440677708800848,0.6851429429576306
cubic,2,0.027573095876587406,0.05880843537452651,0.8907275755226862,0.8319191401481597
cubic,3,0.031708830179270286,0.07019966432964819,0.8978856747212625,0.8276860103916143
cubic,4,0.2102160228244463,0.06094531218133881,0.9001110077038897,0.8391656955225509
cubic,5,0.5289450043925132,0.06091808572071422,0.9001531368151887,0.8392350510944745
cubic,6,14.473758560958197,0.060954533395429666,0.900719415846555,0.8397648824511253
cubic,7,-23.63717255323919,0.06442926225427725,0.9038358239994368,0.8394065617451596
cubic,8,138.10435422128495,0.06394700046067636,0.903842191100171,0.8398951906394947
cubic,9,633.8148761582361,0.06500138074786477,0.9041365797553887,0.839135199007524
cubic,10,1758.811580666068,0.07439609387226165,0.9071446899043246,0.832748596032063
cubic,11,146636.42765304362,0.07367303918829149,0.90755565004422,0.8338826108559285
cubic,12,251791.41270504604,0.07890930310350841,0.9088309489150053,0.8299216458114969
cubic,13,6662074.771691631,0.08024121622637193,0.9089545414478292,0.8287133252214572
cubic,14,-1489485.2464286601,0.09925961602313915,0.9110217394649716,0.8117621234418324
cubic,15,311526719.69335663,0.09309271064893276,0.9123293573312097,0.8192366466822769
cubic,1,0.016426988909601814,0.012917041283295627,0.7290540858474801,0.7161370445641845
cubic,2,0.036931701374044223,-0.02482659951973698,0.8921323520516012,0.9169589515713382
cubic,3,0.02392133417470177,-0.025827106483618523,0.8933816192632823,0.9192087257469008
cubic,4,0.34536575945822356,-0.026647859073989255,0.8934753923699359,0.9201232514439251
cubic,5,0.817064246045974,-0.024767905747682062,0.8938959578863074,0.9186638636339894
cubic,6,7.348479527966351,-0.019209288003306124,0.8949602590645291,0.9141695470678353
cubic,7,1.1685593213534098,-0.018406592332575022,0.8952550442971213,0.9136616366296963
cubic,8,344.76618134109094,-0.018395651931571777,0.8953278401740804,0.9137234921056522
cubic,9,3134.1704472637616,-0.014494569836199234,0.8957970509169249,0.9102916207531241
cubic,10,2851.628440159715,-0.016346991857425497,0.8997824603079752,0.9161294521654006
cubic,11,15678.396762896522,-0.015279420294217028,0.899936218433015,0.915215638727232
cubic,12,465825.3489379563,-0.011921511761529113,0.900483671873498,0.9124051836350271
cubic,13,1139304.2366427593,-0.011209606905147051,0.9006382576618118,0.9118478645669589
cubic,14,22618208.881367993,-0.00570757182819015,0.9015025827359926,0.9072101545641827
cubic,15,67913560.17108606,-0.00762276283012453,0.9018926946573759,0.9095154574875004
cubic,1,0.019649005098747452,0.07245116992128986,0.7435370744713147,0.6710859045500248
cubic,2,0.05553674825293742,0.0053511100702891,0.8680181078067591,0.86266699773647
cubic,3,0.06523413118747445,0.002152797197848222,0.8831101480706854,0.8809573508728372
cubic,4,0.33343964979846596,0.00638109140783405,0.8838719971387535,0.8774909057309195
cubic,5,2.2445784205726973,0.006444875084781199,0.885114207012546,0.8786693319277648
cubic,6,21.778307843639684,0.009416374660427884,0.8857310888310717,0.8763147141706438
cubic,7,90.7852102181358,0.010765883626771555,0.8858064905692019,0.8750406069424304
cubic,8,92.80504890018784,0.011697905995501356,0.8859938742814892,0.8742959682859879
cubic,9,-1159.1286315143998,0.019595972920423477,0.8912235991481238,0.8716276262277003
cubic,10,39729.174172162464,0.01923759996775143,0.8912277410602135,0.8719901410924621
cubic,11,435748.7670274371,0.017351163102108824,0.8915577957506369,0.874206632648528
cubic,12,1565845.6625477504,0.016398435750562323,0.8917924365514738,0.8753940008009115
cubic,13,23329817.16658412,0.02190270767409286,0.8921191980587048,0.8702164903846119
cubic,14,135422708.6235554,0.020517489359412222,0.8921504528338213,0.8716329634744091
cubic,15,471772795.1277587,0.020973579706883183,0.8922411201460875,0.8712675404392043
cubic,1,0.018449759695465362,-0.07627658230522227,0.6824158513650296,0.7586924336702519
cubic,2,0.021971861986417096,-0.040711522368922726,0.8573650966487181,0.8980766190176408
cubic,3,0.020696830831909985,-0.0432908505745232,0.8580488003307281,0.9013396509052513
cubic,4,0.02342074039864883,-0.043030657151109986,0.8580753177365184,0.9011059748876283
cubic,5,0.5726779850357397,-0.042663969964527815,0.8581259076664164,0.9007898776309442
cubic,6,10.241805177322753,-0.04522320017863024,0.8594530269709726,0.9046762271496028
cubic,7,154.02340459450224,-0.04227882328455823,0.8595730784883518,0.9018519017729101
cubic,8,-43.41794845434525,-0.038854020033862735,0.8610665113573542,0.899920531391217
cubic,9,-5.485760376743201,-0.034376429089660765,0.8621876965343342,0.896564125623995
cubic,10,4791.534210832501,-0.03438495570236755,0.8622236586962131,0.8966086143985806
cubic,11,88328.93008833271,-0.036569018162126765,0.864341201650568,0.9009102198126948
cubic,12,307879.84618059004,-0.03643120824682322,0.8643774536067896,0.9008086618536129
cubic,13,1590670.3126631235,-0.02703730625112022,0.865884478248966,0.8929217845000862
cubic,14,31846470.394861422,-0.025337881541703244,0.865932087996415,0.8912699695381182
cubic,15,38590216.80610856,-0.025184915579913647,0.8660124007396013,0.8911973163195149
cubic,1,0.0184692314895869,0.05910184767350246,0.7424880397065982,0.6833861920330957
cubic,2,0.041669593957281315,0.03919652642661764,0.8816255403690673,0.8424290139424496
cubic,3,0.035898408090566214,0.04778514841972936,0.8879766887981169,0.8401915403783875
cubic,4,0.012426791258177694,0.04879822192658978,0.888717875915308,0.8399196539887183
cubic,5,3.8221695302528094,0.04748591434046334,0.88876574988984,0.8412798355493767
cubic,6,5.92926519215731,0.04723853562211022,0.8890521491883606,0.8418136135662504
cubic,7,32.04026290054027,0.04874594727325232,0.8896740272546396,0.8409280799813873
cubic,8,1172.9299488650927,0.05149622258846398,0.8898511111650467,0.8383548885765827
cubic,9,4350.903282799657,0.05349215319338041,0.8914019231038576,0.8379097699104772
cubic,10,646.1478955664202,0.048950804230734946,0.8930351886709823,0.8440843844402474
cubic,11,251290.67060913952,0.049075509013666085,0.8932138501766309,0.8441383411629648
cubic,12,1284304.8970742864,0.048706155547984076,0.8932174817016956,0.8445113261537115
cubic,13,6068644.650413079,0.05633631883806789,0.8937619215185127,0.8374256026804449
cubic,14,7496414.05887741,0.05706171196419485,0.8937994869253237,0.8367377749611289
cubic,15,25762304.61337596,0.07247827920938965,0.8959275846082155,0.8234493053988259
cubic,1,0.02066751695443969,-0.07270020120435716,0.755537625456542,0.8282378266608992
cubic,2,0.023100785628463516,-0.045956932009689866,0.8896726949423572,0.9356296269520471
cubic,3,0.014768466266614766,-0.0467637992339347,0.8929523955443707,0.9397161947783054
cubic,4,-0.1747075476071318,-0.03771802812377667,0.8965307141776198,0.9342487423013964
cubic,5,0.2545520698461399,-0.03763124066741386,0.8965632303372977,0.9341944710047115
cubic,6,0.5094982240348287,-0.035331227367371154,0.8969611511735771,0.9322923785409483
cubic,7,7.179858019284325,-0.030295586884705905,0.8982101327754141,0.92850571966012
cubic,8,250.4668219205575,-0.037339978050274225,0.8994376338888065,0.9367776119390807
cubic,9,3206.6787477933,-0.03429639517633709,0.9000763598526651,0.9343727550290022
cubic,10,8739.034387232961,-0.03357995249564205,0.9000848053633639,0.9336647578590059
cubic,11,9359.002839460965,-0.04023127824876649,0.9007891006118978,0.9410203788606643
cubic,12,3095.1593657108024,-0.03805123609926775,0.9010597255203028,0.9391109616195705
cubic,13,1325702.3860991497,-0.03920077804265987,0.9010686284169954,0.9402694064596553
cubic,14,388840.886940799,-0.03931250074115311,0.901068725638909,0.9403812263800622
cubic,15,104671771.88575797,-0.039021097427609286,0.9011054115364827,0.940126508964092
cubic,1,0.01142440865404426,0.03142116755157787,0.7173054793528706,0.6858843118012927
cubic,2,0.021629353587917954,0.023824641524334278,0.8684364639270095,0.8446118224026752
cubic,3,0.07549972159107998,0.01364912054674261,0.8721026471663036,0.858453526619561
cubic,4,0.06841899310180644,0.013640777979594731,0.8721320706885192,0.8584912927089244
cubic,5,0.3079935929045865,0.013633077272139915,0.8723049587662189,0.858671881494079
cubic,6,1.5424785488398562,0.011200660072670399,0.8725269446186668,0.8613262845459964
cubic,7,67.63497758305324,0.01740915506100782,0.8730597591623614,0.8556506041013536
cubic,8,4.231633491669726,0.016256902619719016,0.8732024163144725,0.8569455136947535
cubic,9,74.50618673354825,0.018549260018407288,0.8740845523551635,0.8555352923367562
cubic,10,9841.636304699856,0.017875628399702137,0.8746119123039408,0.8567362839042386
cubic,11,62295.68050507774,0.016858404420162842,0.8747930134426033,0.8579346090224405
cubic,12,319586.2031495568,0.017010238696573032,0.874801279469112,0.857791040772539
cubic,13,1647187.1029427631,0.017758573510116116,0.8748067302058525,0.8570481566957364
cubic,14,17374376.28209125,0.017186535382130996,0.8748219141475746,0.8576353787654436
cubic,15,28662656.097818587,0.01732998609694747,0.8748253983099159,0.8574954122129684
cubic,1,0.018303194430892455,0.26145987392477776,0.7585647733886147,0.49710489946383696
cubic,2,0.07143933116147538,0.07417507945748769,0.9076741391247669,0.8334990596672792
cubic,3,0.023875781678332153,0.07893362829915762,0.9176971855355559,0.8387635572363983
cubic,4,0.34222144917122144,0.08161437009079309,0.91815904343705,0.8365446733462569
cubic,5,0.19991143660122823,0.08697211665435,0.9195181230713262,0.8325460064169762
cubic,6,10.576339065000061,0.08661955620826511,0.9195950342658644,0.8329754780575993
cubic,7,168.03656627223342,0.09059502578474965,0.9202800354464302,0.8296850096616806
cubic,8,661.8573540776897,0.09073524349400242,0.920495381352771,0.8297601378587686
cubic,9,2408.118879934523,0.09205865431888227,0.9207308264740572,0.828672172155175
cubic,10,11950.894383086721,0.1031159318956213,0.9231015577109837,0.8199856258153624
cubic,11,443106.1824215095,0.10476778819904664,0.9233187379193348,0.8185509497202882
cubic,12,1084824.1399204505,0.1049484374418106,0.9233219064440206,0.81837346900221
cubic,13,9339037.211312506,0.10590912471060288,0.923446519135087,0.8175373944244841
cubic,14,35881288.85457813,0.10797859618715422,0.9234851314439365,0.8155065352567823
cubic,15,86077431.74642332,0.10830046440120156,0.9235074220143371,0.8152069576131356
cubic,1,0.01736802299229101,0.023933627357658804,0.7865543418045018,0.762620714446843
cubic,2,0.044266261356964876,-0.005440002184622816,0.8890203040276821,0.8944603062123049
cubic,3,0.012598175826705749,0.0013585623315848228,0.8942118682439701,0.8928533059123853
cubic,4,0.15362030194152254,-0.0007613947507987273,0.8972181696368401,0.8979795643876388
cubic,5,-0.3653284812759301,0.001652733406249829,0.8978359398633274,0.8961832064570776
cubic,6,9.819263870456368,0.00401006516622715,0.90006823067602,0.8960581655097929
cubic,7,18.346849448731184,0.004627111931229777,0.9000801823083728,0.8954530703771431
cubic,8,755.7821595269812,0.0051732500154241245,0.9001160024905768,0.8949427524751526
cubic,9,66.00267304077894,0.005142798223027434,0.9002406158706802,0.8950978176476527
cubic,10,15894.457879700029,0.009090610422396006,0.9006922302820426,0.8916016198596466
cubic,11,64530.85774509542,0.009845112588038774,0.9009879942853198,0.8911428816972811
cubic,12,681010.912735207,0.02289834031461002,0.9040638564903813,0.8811655161757713
cubic,13,21488405.35549541,0.02178254245077671,0.9041344743310289,0.8823519318802522
cubic,14,57842813.50008034,0.02768928426067585,0.9050372835081334,0.8773479992474575
cubic,15,140527674.4387198,0.030869982155766307,0.905414576689124,0.8745445945333576
cubic,1,0.015976828054915737,0.0032025723359897507,0.7355140956272875,0.7323115232912978
cubic,2,0.033563449388548605,-0.03220290421227301,0.8700671517511706,0.9022700559634436
cubic,3,0.024115778619882455,-0.035897796784048586,0.877035011290785,0.9129328080748336
cubic,4,0.15340635491447419,-0.03465442002603425,0.8779207060438765,0.9125751260699108
cubic,5,-0.5445831520575339,-0.031435815273334944,0.8794982057720917,0.9109340210454266
